CustomerKey;FirstName;LastName;FullName;Gender;DateFirstPurchase;Customer City;Customer City 2
11316;Luke;Allen;Luke Allen;Male;12/1/2022;Langford;Corrientes
11317;Victoria;Russell;Victoria Russell;Female;1/9/2020;Salem;Río Cuarto
11318;Jessica;Wilson;Jessica Wilson;Female;17/10/2022;Edmonds;San Miguel
11319;Jade;Bailey;Jade Bailey;Female;9/9/2020;Oakland;Merlo
11320;Morgan;Hill;Morgan Hill;Female;15/6/2022;Glendale;Moreno
11321;Terrance;Raman;Terrance Raman;Male;23/2/2022;Burien;Mar del Plata
11322;Sydney;Garcia;Sydney Garcia;Female;24/3/2022;Bremerton;González Catán
11323;Jose;Patterson;Jose Patterson;Male;10/9/2020;Daly City;Berazategui
11324;Zachary;Anderson;Zachary Anderson;Male;26/9/2020;Glendale;Moreno
11325;Elijah;Ross;Elijah Ross;Male;19/9/2020;Seattle;Mar del Plata
11326;Rafael;Xie;Rafael Xie;Male;15/9/2020;Beverly Hills;Santa Fe
11327;Jaime;Moreno;Jaime Moreno;Male;26/9/2020;Burbank;Gregorio de Laferrere
11328;Julian;Griffin;Julian Griffin;Male;5/1/2022;Newton;San Miguel de Tucumán
11329;Andy;Alvarez;Andy Alvarez;Male;25/9/2020;Concord;La Plata
11330;Ryan;Thompson;Ryan Thompson;Male;12/2/2022;Oak Bay;Salta
11331;Samantha;Jenkins;Samantha Jenkins;Female;7/2/2022;Shawnee;Santa Fe
11332;Deanna;Ramos;Deanna Ramos;Female;15/10/2020;Berlin;Corrientes
11333;Emily;Miller;Emily Miller;Female;21/3/2020;Newcastle upon Tyne;Bahía Blanca
11334;Nicole;Brown;Nicole Brown;Female;4/3/2020;Stoke-on-Trent;Resistencia
11335;Carla;Raman;Carla Raman;Female;23/10/2020;Hof;Posadas
11336;Shaun;Raji;Shaun Raji;Male;27/9/2021;Paris;Merlo
11337;Jerome;Romero;Jerome Romero;Male;9/3/2020;Watford;La Plata
11338;Frank;Navarro;Frank Navarro;Male;11/10/2020;Bonn;Quilmes
11339;Dennis;She;Dennis She;Male;7/10/2021;Paris;Merlo
11340;Melody;Munoz;Melody Munoz;Female;27/10/2021;Paris;Merlo
11341;Randy;Zeng;Randy Zeng;Male;11/4/2020;Cheltenham;San Salvador de Jujuy
11342;Marshall;Wang;Marshall Wang;Male;12/7/2022;Boulogne-sur-Mer;Guaymallén
11343;Arthur;Carlson;Arthur Carlson;Male;4/4/2020;Oxon;Santiago del Estero
11344;Jessie;Jimenez;Jessie Jimenez;Female;13/5/2020;Oxford;Gregorio de Laferrere
11345;Robin;Ramos;Robin Ramos;Female;22/10/2021;Tremblay-en-France;José C. Paz
11346;Deanna;Gutierrez;Deanna Gutierrez;Female;1/10/2021;Paris;Merlo
11347;Roy;Navarro;Roy Navarro;Male;16/3/2022;Braunschweig;Paraná
11348;Shawn;Rai;Shawn Rai;Male;31/3/2022;Paderborn;Banfield
11349;Mindy;Luo;Mindy Luo;Female;13/1/2023;MÃ¼nchen;Corrientes
11350;Cara;Zhou;Cara Zhou;Female;5/2/2022;Peterborough;Neuquén
11351;Anne;Ramos;Anne Ramos;Female;12/6/2020;London;Lanús
11352;Raymond;Rodriguez;Raymond Rodriguez;Male;1/5/2022;Pantin;Formosa
11353;Carrie;Ortega;Carrie Ortega;Female;12/6/2020;Warrington;Lanús
11354;Deanna;Suarez;Deanna Suarez;Female;3/12/2022;Grevenbroich;La Plata
11355;Roberto;Gutierrez;Roberto Gutierrez;Male;26/9/2022;Wokingham;Godoy Cruz
11356;Terrence;Carson;Terrence Carson;Male;10/5/2020;Lavender Bay;San Miguel de Tucumán
11357;Ramon;Ye;Ramon Ye;Male;18/6/2020;Caloundra;San Fernando del Valle de Catamarca
11358;Cynthia;Malhotra;Cynthia Malhotra;Female;28/6/2020;Coffs Harbour;Isidro Casanova
11359;Jarrod;Prasad;Jarrod Prasad;Male;13/6/2020;Malabar;Las Heras
11360;Tyrone;Serrano;Tyrone Serrano;Male;27/6/2020;Rockhampton;Merlo
11361;Cindy;Ramos;Cindy Ramos;Female;1/10/2022;Newcastle;Corrientes
11362;Damien;Shan;Damien Shan;Male;29/3/2022;Cranbourne;La Plata
11363;Julian;Ross;Julian Ross;Male;8/6/2020;Melbourne;Rosario
11364;Jennifer;Collins;Jennifer Collins;Female;7/6/2020;Geelong;San Luis
11365;Brittney;Sun;Brittney Sun;Female;31/5/2020;Findon;Córdoba
11366;Virginia;Patel;Virginia Patel;Female;24/6/2022;Seaford;Quilmes
11367;Calvin;Nara;Calvin Nara;Male;7/7/2022;North Sydney;Mar del Plata
11368;Edward;Miller;Edward Miller;Male;24/6/2020;Rockhampton;Merlo
11369;Ashlee;Tang;Ashlee Tang;Female;5/7/2022;Findon;Córdoba
11370;Alicia;Xu;Alicia Xu;Female;13/7/2022;South Melbourne;Rosario
11371;Lacey;Jai;Lacey Jai;Female;7/11/2022;Rockhampton;Merlo
11372;Wendy;Romero;Wendy Romero;Female;7/6/2020;Brisbane;Bahía Blanca
11373;Carly;Luo;Carly Luo;Female;27/8/2022;Salzgitter;La Rioja
11374;Jimmy;Ortega;Jimmy Ortega;Male;15/4/2022;Werne;Comodoro Rivadavia
11375;Francisco;Martinez;Francisco Martinez;Male;17/10/2022;High Wycombe;Moreno
11376;Lance;Vazquez;Lance Vazquez;Male;15/10/2022;Liverpool;San Luis
11377;David;Robinett;David Robinett;Male;28/2/2022;Solingen;Neuquén
11378;Shannon;Liang;Shannon Liang;Female;17/10/2021;Metz;San Miguel
11379;Gary;Vazquez;Gary Vazquez;Male;2/10/2021;Boulogne-Billancourt;San Fernando del Valle de Catamarca
11380;Mitchell;Kumar;Mitchell Kumar;Male;11/10/2020;Saarlouis;Río Cuarto
11381;Meredith;Raman;Meredith Raman;Female;12/6/2020;London;Lanús
11382;Edward;Patterson;Edward Patterson;Male;3/11/2021;Roubaix;Virrey del Pino
11383;Marie;Gill;Marie Gill;Female;1/1/2023;Roissy en Brie;Buenos Aires
11384;Tiffany;Wang;Tiffany Wang;Female;2/8/2022;Les Ulis;Godoy Cruz
11385;Miguel;Allen;Miguel Allen;Male;6/7/2022;York;Córdoba
11386;Jaclyn;Cai;Jaclyn Cai;Female;2/11/2022;Darmstadt;Rosario
11387;Megan;Ramirez;Megan Ramirez;Female;26/7/2020;Gateshead;Mar del Plata
11388;Joseph;Martin;Joseph Martin;Male;3/7/2020;York;Córdoba
11389;Karl;Shan;Karl Shan;Male;17/11/2022;Duesseldorf;San Miguel de Tucumán
11390;Christine;Raji;Christine Raji;Female;7/11/2022;Saint Germain en Laye;Salta
11391;Lindsay;Xie;Lindsay Xie;Female;26/10/2022;Salzgitter;La Rioja
11392;Willie;Zhao;Willie Zhao;Male;29/3/2022;Frankfurt;Santa Fe
11393;Kurt;Pal;Kurt Pal;Male;16/7/2022;Saint Ouen;Corrientes
11394;George;McDonald;George McDonald;Male;4/7/2020;Milton Keynes;Bahía Blanca
11395;Beth;Gutierrez;Beth Gutierrez;Female;14/11/2020;Frankfurt;Santa Fe
11396;Ian;Lopez;Ian Lopez;Male;26/10/2022;Saarlouis;Río Cuarto
11397;Latoya;Shan;Latoya Shan;Female;7/7/2022;Paris;Merlo
11398;Colin;Nath;Colin Nath;Male;3/7/2020;Newcastle upon Tyne;Bahía Blanca
11399;Brenda;Mehta;Brenda Mehta;Female;13/4/2022;Paris;Merlo
11400;Franklin;Raji;Franklin Raji;Male;15/7/2020;London;Lanús
11401;Linda;Navarro;Linda Navarro;Female;28/10/2021;Paris;Merlo
11402;Kelli;Cai;Kelli Cai;Female;7/11/2021;Orleans;Resistencia
11403;Nancy;Schmidt;Nancy Schmidt;Female;28/10/2021;Saint Ouen;Corrientes
11404;Megan;Taylor;Megan Taylor;Female;10/2/2022;Kassel;Posadas
11405;Bonnie;Goel;Bonnie Goel;Female;31/3/2022;Bonn;Quilmes
11406;Latoya;Xu;Latoya Xu;Female;4/11/2021;Paris;Merlo
11407;Mario;She;Mario She;Male;23/6/2022;MÃ¼nster;Bahía Blanca
11408;Darren;Gill;Darren Gill;Male;5/3/2022;London;Lanús
11409;Jacqueline;Hayes;Jacqueline Hayes;Female;17/11/2021;Saint Germain en Laye;Salta
11410;Maurice;Goel;Maurice Goel;Male;13/11/2021;Paris;Merlo
11411;Devin;Ross;Devin Ross;Male;4/8/2022;Ingolstadt;Quilmes
11412;Sydney;Bryant;Sydney Bryant;Female;5/11/2020;Ingolstadt;Quilmes
11413;Megan;Stewart;Megan Stewart;Female;10/8/2020;Gateshead;Mar del Plata
11414;Ian;Richardson;Ian Richardson;Male;13/8/2020;Kirkby;San Salvador de Jujuy
11415;Randy;She;Randy She;Male;16/8/2022;Darmstadt;Rosario
11416;Katrina;Becker;Katrina Becker;Female;7/11/2021;Croix;Guaymallén
11417;Lacey;Zheng;Lacey Zheng;Female;4/11/2021;Pantin;Formosa
11418;Rafael;Hu;Rafael Hu;Male;17/12/2022;Paderborn;Banfield
11419;Kyle;Scott;Kyle Scott;Male;12/3/2022;Watford;La Plata
11420;Jordan;Turner;Jordan Turner;Male;1/11/2021;Roubaix;Virrey del Pino
11421;Amy;Sun;Amy Sun;Female;3/11/2020;Offenbach;Santiago del Estero
11422;Dustin;Deng;Dustin Deng;Male;22/8/2020;Liverpool;San Luis
11423;Jasmine;Stewart;Jasmine Stewart;Female;10/12/2020;Hamburg;La Rioja
11424;Pamela;Garcia;Pamela Garcia;Female;21/4/2022;Berlin;Corrientes
11425;Ariana;Gray;Ariana Gray;Female;22/11/2021;Metz;San Miguel
11426;Kristopher;Mehta;Kristopher Mehta;Male;9/4/2022;Braunschweig;Paraná
11427;Desiree;Dominguez;Desiree Dominguez;Female;20/12/2020;Kiel;Gregorio de Laferrere
11428;Deanna;Perez;Deanna Perez;Female;5/12/2020;Poing;José C. Paz
11429;Marco;Lopez;Marco Lopez;Male;14/12/2021;SÃ¨vres;Resistencia
11430;Casey;Yuan;Casey Yuan;Female;19/3/2022;Bottrop;Banfield
11431;Bryant;Garcia;Bryant Garcia;Male;21/12/2020;Hof;Posadas
11432;Dominique;Prasad;Dominique Prasad;Female;10/12/2021;Roissy en Brie;Buenos Aires
11433;Maurice;Shan;Maurice Shan;Male;2/12/2021;Tremblay-en-France;José C. Paz
11434;Andre;Lopez;Andre Lopez;Male;15/6/2022;West Sussex;González Catán
11435;Robin;Romero;Robin Romero;Female;4/1/2023;Kiel;Gregorio de Laferrere
11436;Taylor;Cox;Taylor Cox;Female;22/5/2022;Watford;La Plata
11437;Alfredo;Moreno;Alfredo Moreno;Male;19/12/2022;Villeneuve-d'Ascq;Neuquén
11438;Jenny;Nara;Jenny Nara;Female;5/2/2022;Werne;Comodoro Rivadavia
11439;Janet;Munoz;Janet Munoz;Female;29/11/2021;Paris La Defense;Formosa
11440;Sergio;Weber;Sergio Weber;Male;27/3/2022;Lille;Lanús
11441;Erika;Gomez;Erika Gomez;Female;8/1/2023;Paris;Merlo
11442;Joseph;Harris;Joseph Harris;Male;29/9/2022;Tremblay-en-France;José C. Paz
11443;Grace;Griffin;Grace Griffin;Female;7/6/2020;Hobart;San Salvador de Jujuy
11444;Tina;Mehta;Tina Mehta;Female;1/6/2020;Bendigo;Paraná
11445;Kari;Kim;Kari Kim;Female;6/6/2020;Silverwater;La Plata
11446;Bethany;Chander;Bethany Chander;Female;18/6/2020;Lane Cove;San Luis
11447;Jennifer;Roberts;Jennifer Roberts;Female;28/6/2020;Hervey Bay;Banfield
11448;Kyle;Patterson;Kyle Patterson;Male;16/6/2020;Melbourne;Rosario
11449;Alvin;Hu;Alvin Hu;Male;19/6/2020;Seaford;Quilmes
11450;Brett;Mehta;Brett Mehta;Male;29/6/2020;Cloverdale;Bahía Blanca
11451;Ruben;MuÃ±oz;Ruben MuÃ±oz;Male;29/7/2020;Newcastle;Corrientes
11452;Erika;Rubio;Erika Rubio;Female;11/7/2020;Caloundra;San Fernando del Valle de Catamarca
11453;Stanley;Malhotra;Stanley Malhotra;Male;15/7/2020;Hobart;San Salvador de Jujuy
11454;Melinda;Navarro;Melinda Navarro;Female;31/7/2020;Melbourne;Rosario
11455;Ross;Sanz;Ross Sanz;Male;1/7/2020;Melton;Bahía Blanca
11456;Jon;Gao;Jon Gao;Male;17/7/2020;St. Leonards;Isidro Casanova
11457;Jaime;Gutierrez;Jaime Gutierrez;Female;17/7/2020;Wollongong;Santiago del Estero
11458;Bianca;Liu;Bianca Liu;Female;30/3/2022;Springwood;Corrientes
11459;Tasha;Deng;Tasha Deng;Female;27/7/2020;Port Macquarie;Gregorio de Laferrere
11460;Melvin;Chande;Melvin Chande;Male;21/7/2020;Cranbourne;La Plata
11461;Victor;Jimenez;Victor Jimenez;Male;31/7/2020;Lavender Bay;San Miguel de Tucumán
11462;Laura;Lin;Laura Lin;Female;16/7/2020;Matraville;Posadas
11463;Alisha;Beck;Alisha Beck;Female;5/3/2022;Cloverdale;Bahía Blanca
11464;Alejandro;Huang;Alejandro Huang;Male;22/7/2020;South Melbourne;Rosario
11465;Louis;Luo;Louis Luo;Male;14/7/2020;Gold Coast;Resistencia
11466;Grant;Tang;Grant Tang;Male;22/5/2022;Lavender Bay;San Miguel de Tucumán
11467;Arturo;Zheng;Arturo Zheng;Male;31/7/2022;St. Leonards;Isidro Casanova
11468;Jaclyn;Andersen;Jaclyn Andersen;Female;8/8/2020;York;Córdoba
11469;Edwin;Raji;Edwin Raji;Male;9/8/2022;York;Córdoba
11470;Jay;Suarez;Jay Suarez;Male;22/1/2021;Stuttgart;Godoy Cruz
11471;Latasha;Suarez;Latasha Suarez;Female;17/5/2022;Chatou;Isidro Casanova
11472;Kenneth;Kumar;Kenneth Kumar;Male;26/7/2020;Hawthorne;Neuquén
11473;Grace;Henderson;Grace Henderson;Female;2/6/2022;Drancy;Las Heras
11474;Melvin;Xu;Melvin Xu;Male;26/9/2022;Peterborough;Neuquén
11475;Cesar;Subram;Cesar Subram;Male;23/4/2022;London;Lanús
11476;Erika;Navarro;Erika Navarro;Female;1/11/2022;Kirkby;San Salvador de Jujuy
11477;Tristan;Hughes;Tristan Hughes;Male;25/9/2022;Darmstadt;Rosario
11478;Billy;Hernandez;Billy Hernandez;Male;19/4/2022;SÃ¨vres;Resistencia
11479;Darryl;Wu;Darryl Wu;Male;5/12/2021;Saint Ouen;Corrientes
11480;Colleen;Ma;Colleen Ma;Female;25/12/2021;Tremblay-en-France;José C. Paz
11481;Erica;Hu;Erica Hu;Female;27/1/2021;Braunschweig;Paraná
11482;Adrienne;Torres;Adrienne Torres;Female;8/9/2020;Warrington;Lanús
11483;Calvin;Chande;Calvin Chande;Male;22/12/2021;Paris;Merlo
11484;Erick;Sai;Erick Sai;Male;2/1/2021;Neunkirchen;Berazategui
11485;Donald;Chandra;Donald Chandra;Male;14/9/2020;Esher-Molesey;Las Heras
11486;Ariana;Rogers;Ariana Rogers;Female;24/11/2022;Erlangen;La Rioja
11487;Morgan;Jones;Morgan Jones;Female;15/12/2022;Dunkerque;Comodoro Rivadavia
11488;Jermaine;Lopez;Jermaine Lopez;Male;28/10/2020;London;Lanús
11489;Deborah;Goel;Deborah Goel;Female;28/10/2020;Oxford;Gregorio de Laferrere
11490;Danny;Rubio;Danny Rubio;Male;4/4/2022;Paris La Defense;Formosa
11491;Andre;Perez;Andre Perez;Male;7/11/2020;London;Lanús
11492;Terrence;Chander;Terrence Chander;Male;11/2/2021;Eilenburg;Moreno
11493;Dawn;Wu;Dawn Wu;Female;14/11/2020;London;Lanús
11494;Jimmy;Gutierrez;Jimmy Gutierrez;Male;23/12/2020;Runcorn;Berazategui
11495;Francis;Jimenez;Francis Jimenez;Male;26/10/2022;Bonn;Quilmes
11496;Gary;Ortega;Gary Ortega;Male;30/11/2020;Warrington;Lanús
11497;Katrina;Nath;Katrina Nath;Female;4/11/2022;Newcastle upon Tyne;Bahía Blanca
11498;Arturo;Sun;Arturo Sun;Male;28/2/2022;Cliffside;Berazategui
11499;Pedro;Vance;Pedro Vance;Male;6/4/2022;Concord;La Plata
11500;Sarah;Simmons;Sarah Simmons;Female;31/1/2022;Langley;Santa Fe
11501;Brandy;Chandra;Brandy Chandra;Female;27/3/2022;Cliffside;Berazategui
11502;Jared;Peterson;Jared Peterson;Male;30/1/2022;Shawnee;Santa Fe
11503;Dennis;Wu;Dennis Wu;Male;26/5/2022;Coronado;Rosario
11504;Jordan;Baker;Jordan Baker;Female;1/5/2022;Downey;Godoy Cruz
11505;Jasmine;Powell;Jasmine Powell;Female;22/2/2022;Burnaby;San Luis
11506;Nicholas;Brown;Nicholas Brown;Male;8/3/2022;Port Hammond;Quilmes
11507;Isabella;Russell;Isabella Russell;Female;17/2/2022;Victoria;Merlo
11508;Elizabeth;Wilson;Elizabeth Wilson;Female;2/5/2022;Lynnwood;San Miguel de Tucumán
11509;Roger;Harui;Roger Harui;Female;29/7/2022;Novato;San Miguel
11510;Seth;Roberts;Seth Roberts;Male;12/3/2022;N. Vancouver;Córdoba
11511;Caleb;Perry;Caleb Perry;Male;13/3/2022;Lebanon;Neuquén
11512;Natalie;Campbell;Natalie Campbell;Female;28/12/2022;Oak Bay;Salta
11513;Alyssa;Howard;Alyssa Howard;Female;8/6/2022;Royal Oak;Gregorio de Laferrere
11514;Dalton;Diaz;Dalton Diaz;Male;24/6/2022;Tacoma;Posadas
11515;Shannon;Huang;Shannon Huang;Female;31/8/2020;Burbank;Gregorio de Laferrere
11516;Mya;Gonzales;Mya Gonzales;Female;15/9/2020;Colma;Resistencia
11517;Katherine;Bryant;Katherine Bryant;Female;26/6/2022;Redwood City;Paraná
11518;Edward;Washington;Edward Washington;Male;27/10/2022;Milwaukie;Santiago del Estero
11519;Jerome;Navarro;Jerome Navarro;Male;13/3/2022;Cliffside;Berazategui
11520;Jada;Morgan;Jada Morgan;Female;22/2/2022;Port Hammond;Quilmes
11521;Ariana;Peterson;Ariana Peterson;Female;5/3/2022;Walla Walla;San Fernando del Valle de Catamarca
11522;Christian;Hughes;Christian Hughes;Male;3/9/2020;Oregon City;Mar del Plata
11523;Lucas;Taylor;Lucas Taylor;Male;15/2/2022;N. Vancouver;Córdoba
11524;Alyssa;Jackson;Alyssa Jackson;Female;28/8/2022;Torrance;Comodoro Rivadavia
11525;Ariana;Cook;Ariana Cook;Female;6/9/2020;Lebanon;Neuquén
11526;Katherine;Diaz;Katherine Diaz;Female;3/2/2022;Westminster;Río Cuarto
11527;Jenna;Green;Jenna Green;Female;7/2/2022;San Gabriel;Virrey del Pino
11528;Joan;Washington;Joan Washington;Female;12/9/2020;Glendale;Moreno
11529;Austin;Bryant;Austin Bryant;Male;24/9/2020;Portland;San Miguel de Tucumán
11530;Andrew;Martinez;Andrew Martinez;Male;28/1/2022;N. Vancouver;Córdoba
11531;Nina;Yuan;Nina Yuan;Female;30/8/2020;Beverly Hills;Santa Fe
11532;Lauren;Miller;Lauren Miller;Female;5/4/2022;Redmond;Formosa
11533;Ebony;Gill;Ebony Gill;Female;14/5/2022;Birmingham;Formosa
11534;Cameron;Lewis;Cameron Lewis;Male;18/9/2020;Long Beach;Quilmes
11535;Devin;Nelson;Devin Nelson;Male;2/9/2020;Lebanon;Neuquén
11536;Logan;Chow;Logan Chow;Male;24/9/2020;Fremont;José C. Paz
11537;Dakota;Ross;Dakota Ross;Male;21/9/2020;Colma;Resistencia
11538;Nicole;Taylor;Nicole Taylor;Female;16/9/2020;Palo Alto;Bahía Blanca
11539;Justin;Washington;Justin Washington;Male;23/9/2020;Concord;La Plata
11540;Alberto;Navarro;Alberto Navarro;Male;13/9/2020;Coronado;Rosario
11541;Aidan;Ross;Aidan Ross;Male;12/9/2020;Portland;San Miguel de Tucumán
11542;Alejandro;Tang;Alejandro Tang;Male;11/5/2022;York;Córdoba
11543;Sheena;Chande;Sheena Chande;Female;21/12/2022;Paris;Merlo
11544;Joel;Garcia;Joel Garcia;Male;28/8/2022;Darmstadt;Rosario
11545;Reginald;Dominguez;Reginald Dominguez;Male;13/7/2022;Paris;Merlo
11546;Christine;Chande;Christine Chande;Female;2/12/2021;Roubaix;Virrey del Pino
11547;Cindy;Sai;Cindy Sai;Female;25/12/2021;Paris;Merlo
11548;Raymond;Sanchez;Raymond Sanchez;Male;2/12/2020;Berkshire;Virrey del Pino
11549;Crystal;Liang;Crystal Liang;Female;21/12/2020;London;Lanús
11550;Deb;Torres;Deb Torres;Female;20/1/2021;Oxford;Gregorio de Laferrere
11551;Shannon;Alvarez;Shannon Alvarez;Male;1/3/2022;Colombes;Buenos Aires
11552;Eddie;Rubio;Eddie Rubio;Male;6/1/2023;Salzgitter;La Rioja
11553;Sharon;Luo;Sharon Luo;Female;22/8/2022;Reading;Córdoba
11554;Sydney;Simmons;Sydney Simmons;Female;8/5/2022;Tremblay-en-France;José C. Paz
11555;Alexandria;Henderson;Alexandria Henderson;Female;8/5/2022;Esher-Molesey;Las Heras
11556;Lucas;Evans;Lucas Evans;Male;21/12/2022;Warrington;Lanús
11557;Felicia;Ramos;Felicia Ramos;Female;8/8/2022;York;Córdoba
11558;Ivan;Malhotra;Ivan Malhotra;Male;30/11/2022;Woolston;San Miguel
11559;Frederick;Subram;Frederick Subram;Male;29/11/2022;Solingen;Neuquén
11560;Whitney;Srini;Whitney Srini;Female;3/12/2022;London;Lanús
11561;Briana;Dominguez;Briana Dominguez;Female;19/2/2021;MÃ¼nchen;Corrientes
11562;Jarrod;Gonzalez;Jarrod Gonzalez;Male;26/6/2022;Leipzig;Rosario
11563;Cesar;Srini;Cesar Srini;Male;5/7/2022;London;Lanús
11564;Jorge;Liang;Jorge Liang;Male;16/2/2021;Frankfurt am Main;Mar del Plata
11565;Erik;Diaz;Erik Diaz;Male;8/9/2022;Berks;San Miguel de Tucumán
11566;April;Shan;April Shan;Female;28/1/2022;Cergy;Salta
11567;Carla;Perez;Carla Perez;Female;15/3/2022;Berlin;Corrientes
11568;Alexia;Foster;Alexia Foster;Female;10/1/2021;Cheltenham;San Salvador de Jujuy
11569;Troy;Malhotra;Troy Malhotra;Male;20/11/2022;West Sussex;González Catán
11570;Kristin;Andersen;Kristin Andersen;Female;25/3/2021;Berlin;Corrientes
11571;Joel;Sai;Joel Sai;Male;12/12/2021;Orleans;Resistencia
11572;Billy;Moreno;Billy Moreno;Male;9/12/2021;Dunkerque;Comodoro Rivadavia
11573;Meagan;Subram;Meagan Subram;Female;27/7/2022;Woolston;San Miguel
11574;Karla;Luo;Karla Luo;Female;15/3/2022;West Sussex;González Catán
11575;Jackson;Campbell;Jackson Campbell;Male;20/1/2021;Leeds;Santa Fe
11576;Micah;Zhu;Micah Zhu;Male;15/12/2021;Croix;Guaymallén
11577;Janet;Serrano;Janet Serrano;Female;21/12/2021;Paris;Merlo
11578;Trisha;Huang;Trisha Huang;Female;29/11/2021;Pantin;Formosa
11579;Clayton;Beck;Clayton Beck;Male;31/7/2022;Warrington;Lanús
11580;Melvin;Raje;Melvin Raje;Male;16/4/2022;Berkshire;Virrey del Pino
11581;Cindy;Jordan;Cindy Jordan;Female;11/2/2022;Paris;Merlo
11582;Claudia;Ma;Claudia Ma;Female;7/12/2021;Pantin;Formosa
11583;Karla;Xu;Karla Xu;Female;21/12/2021;Chatou;Isidro Casanova
11584;Devin;Carter;Devin Carter;Male;16/9/2022;Neunkirchen;Berazategui
11585;Kari;Perez;Kari Perez;Female;10/1/2023;Billericay;Corrientes
11586;Alberto;Romero;Alberto Romero;Male;28/10/2022;York;Córdoba
11587;Kevin;Bryant;Kevin Bryant;Male;29/11/2021;Metz;San Miguel
11588;Candace;Mehta;Candace Mehta;Female;29/11/2021;Saint-Denis;Moreno
11589;Ebony;Malhotra;Ebony Malhotra;Female;4/6/2022;London;Lanús
11590;Erika;Diaz;Erika Diaz;Female;1/12/2021;Drancy;Las Heras
11591;Stacey;Lu;Stacey Lu;Female;11/1/2020;Versailles;Isidro Casanova
11592;Darrell;Raji;Darrell Raji;Male;11/1/2020;Paris;Merlo
11593;Armando;Moreno;Armando Moreno;Male;21/1/2020;Orleans;Resistencia
11594;Corey;Goel;Corey Goel;Male;17/8/2022;Verrieres Le Buisson;Bahía Blanca
11595;Sebastian;Howard;Sebastian Howard;Male;30/12/2022;Erlangen;La Rioja
11596;Roger;Raje;Roger Raje;Male;1/10/2022;Runcorn;Berazategui
11597;Janelle;Chandra;Janelle Chandra;Female;5/1/2023;Orly;Resistencia
11598;Meredith;Ruiz;Meredith Ruiz;Female;11/3/2021;SaarbrÃ¼cken;Posadas
11599;Melody;Diaz;Melody Diaz;Female;18/1/2020;Les Ulis;Godoy Cruz
11600;Linda;Rubio;Linda Rubio;Female;6/5/2022;SÃ¨vres;Resistencia
11601;Ivan;Raman;Ivan Raman;Male;19/1/2020;Versailles;Isidro Casanova
11602;Larry;Gill;Larry Gill;Male;10/7/2022;Salzgitter;La Rioja
11603;Geoffrey;Gonzalez;Geoffrey Gonzalez;Male;18/1/2021;London;Lanús
11604;Edgar;Sanchez;Edgar Sanchez;Male;3/1/2021;Wokingham;Godoy Cruz
11605;Heidi;Subram;Heidi Subram;Female;8/3/2021;Stuttgart;Godoy Cruz
11606;Melody;Ramos;Melody Ramos;Female;8/1/2020;Morangis;Merlo
11607;Clinton;Moreno;Clinton Moreno;Male;19/1/2020;Paris;Merlo
11608;Cesar;Madan;Cesar Madan;Male;13/12/2022;Paris La Defense;Formosa
11609;Eugene;Ye;Eugene Ye;Male;28/1/2021;York;Córdoba
11610;Blake;Collins;Blake Collins;Male;10/1/2021;Stoke-on-Trent;Resistencia
11611;Ernest;Lin;Ernest Lin;Male;23/1/2020;Orleans;Resistencia
11612;Keith;Andersen;Keith Andersen;Male;2/2/2021;Berkshire;Virrey del Pino
11613;Meredith;Prasad;Meredith Prasad;Female;13/5/2021;Leipzig;Rosario
11614;Katrina;Sharma;Katrina Sharma;Female;10/5/2021;Offenbach;Santiago del Estero
11615;Dwayne;Navarro;Dwayne Navarro;Male;22/2/2021;Lancaster;Comodoro Rivadavia
11616;Casey;Nath;Casey Nath;Female;3/2/2021;Milton Keynes;Bahía Blanca
11617;Sean;Brooks;Sean Brooks;Male;10/9/2020;Grossmont;Quilmes
11618;Brian;Ramirez;Brian Ramirez;Male;9/2/2022;Cliffside;Berazategui
11619;Sierra;Young;Sierra Young;Female;8/2/2022;Victoria;Merlo
11620;Megan;Rodriguez;Megan Rodriguez;Female;8/2/2022;Bellingham;Santa Fe
11621;Leah;She;Leah She;Female;1/8/2022;Bremerton;González Catán
11622;Gabriel;Allen;Gabriel Allen;Male;8/4/2022;Kirkland;Virrey del Pino
11623;Angela;Perry;Angela Perry;Female;7/9/2020;Fremont;José C. Paz
11624;Ryan;Smith;Ryan Smith;Male;21/9/2020;Mill Valley;San Salvador de Jujuy
11625;Zachary;Moore;Zachary Moore;Male;24/9/2020;Palo Alto;Bahía Blanca
11626;Destiny;Rogers;Destiny Rogers;Female;1/9/2020;San Francisco;González Catán
11627;Dalton;Gray;Dalton Gray;Male;27/8/2022;Spring Valley;Isidro Casanova
11628;Mariah;Wood;Mariah Wood;Female;12/9/2020;Bellflower;Lanús
11629;Isaiah;Wright;Isaiah Wright;Male;25/9/2020;Newport Beach;Quilmes
11630;Haley;Powell;Haley Powell;Female;21/9/2020;Seattle;Mar del Plata
11631;Antonio;Bennett;Antonio Bennett;Male;7/2/2022;Langley;Santa Fe
11632;Alexandra;Jenkins;Alexandra Jenkins;Female;30/1/2022;Langford;Corrientes
11633;Thomas;Anderson;Thomas Anderson;Male;13/11/2022;Burien;Mar del Plata
